Nom,Type de Source,Origine: nom UO,Bassin de collecte,Acteur: nom UO,Type de transaction,Sous type de transaction,Contenant,Priorite,Date de debut,Date de fin,Matieres dangereuses,Chaine materiautheque
1820 - CDP - SUEZ RV NORD EST - TOUL,Unite operationnelle,CDP - SUEZ RV NORD EST - TOUL,,CDP - SUEZ RV NORD EST - TOUL,Evacuation,Ne pas utiliser 25 fev 2020 (Rembourres) ,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV NORD EST - TOUL,Unite operationnelle,CDP - SUEZ RV NORD EST - TOUL,,CDP - SUEZ RV NORD EST - TOUL,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV NORD EST - TOUL -ENVIE 2 E NON DEA DEEE,Unite operationnelle,CDP - SUEZ RV NORD EST - TOUL,,CDP - SUEZ RV NORD EST - TOUL,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV PYRENEES - JUILLAN - FERRAILLES,Unite operationnelle,CDP - SUEZ RV PYRENEES - JUILLAN,,CDP - SUEZ RV PYRENEES - JUILLAN,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV SUD OUEST - BOULAZAC,Unite operationnelle,CDP - SUEZ RV SUD OUEST- BOULAZAC,,CDP - SUEZ RV SUD OUEST- BOULAZAC,Evacuation,Ne pas utiliser 25 fev 2020 (Rembourres) ,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV SUD OUEST - BOULAZAC,Unite operationnelle,CDP - SUEZ RV SUD OUEST- BOULAZAC,,CDP - SUEZ RV SUD OUEST- BOULAZAC,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV SUD OUEST -GUERRET / BOULAZAC,Unite operationnelle,CDP - SUEZ RV SUD OUEST - GUERET / BOULAZAC,,CDP - SUEZ RV SUD OUEST - GUERET / BOULAZAC,Evacuation,Ne pas utiliser 25 fev 2020 (Rembourres) ,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV SUD OUEST - MOUGUERRE,Unite operationnelle,CDP - SUEZ RV SUD OUEST - MOUGUERRE,,CDP - SUEZ RV SUD OUEST - MOUGUERRE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV SUD OUEST - MOUGUERRE,Unite operationnelle,CDP - SUEZ RV SUD OUEST - MOUGUERRE,,CDP - SUEZ RV SUD OUEST - MOUGUERRE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CDP SUEZ RV SUD OUEST - MOUGUERRE,Unite operationnelle,CDP - SUEZ RV SUD OUEST - MOUGUERRE,,CDP - SUEZ RV SUD OUEST - MOUGUERRE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP  - SUEZ RV SUD OUEST - NIORT,Unite operationnelle,CDP - SUEZ RV SUD OUEST - NIORT,,CDP - SUEZ RV SUD OUEST - NIORT,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV SUD OUEST - NIORT - FERRAILLES,Unite operationnelle,CDP - SUEZ RV SUD OUEST - NIORT,,CDP - SUEZ RV SUD OUEST - NIORT,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - SUEZ RV VITRY,Unite operationnelle,CDP - SUEZ RV IDF - VITRY,,CDP - SUEZ RV IDF - VITRY,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CDP - SUEZ - VITRY,Unite operationnelle,CDP - SUEZ RV IDF - VITRY,,CDP - SUEZ RV IDF - VITRY,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA AMIENS,Unite operationnelle,CDP - VEOLIA PROPRETE NORD NORMANDIE AMIENS,,CDP - VEOLIA PROPRETE NORD NORMANDIE AMIENS,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - CDP VEOLIA AMIENS,Unite operationnelle,CDP - VEOLIA PROPRETE NORD NORMANDIE AMIENS,,CDP - VEOLIA PROPRETE NORD NORMANDIE AMIENS,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA CAEN - GIBERVILLE,Unite operationnelle,CDP - VEOLIA - GIBERVILLE,,CDP - VEOLIA - GIBERVILLE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE  AQUITAINE BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE AQUITAINE BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE AQUITAINE BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE AQUITAINE -BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,Non DEA Cartons,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE AQUITAINE - BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE AQUITAINE - BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - VEOLIA PROPRETE AQUITAINE - BOE,Unite operationnelle,CDP - VEOLIA PROPRETE AQUITAINE BOE,,CDP - VEOLIA PROPRETE AQUITAINE BOE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CDP - YONNE RECYCLAGE,Unite operationnelle,CDP - YONNE RECYCLAGE,,CDP - YONNE RECYCLAGE,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - CDP - YONNE RECYCLAGE ,Unite operationnelle,CDP - YONNE RECYCLAGE,,CDP - YONNE RECYCLAGE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - YONNE RECYCLAGE ,Unite operationnelle,CDP - YONNE RECYCLAGE,,CDP - YONNE RECYCLAGE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDP - YONNE RECYCLAGE ,Unite operationnelle,CDP - YONNE RECYCLAGE,,CDP - YONNE RECYCLAGE,Evacuation,Non DEA Cartons,,1,01/08/2018,,non,non
1820 - CDP - YONNE RECYCLAGE ,Unite operationnelle,CDP - YONNE RECYCLAGE,,CDP - YONNE RECYCLAGE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - cdt -plancher environnement - rembourres,Unite operationnelle,CDP - PLANCHER ENVIRONNEMENT,,CDP - PLANCHER ENVIRONNEMENT,Evacuation,Ne pas utiliser 25 fev 2020 (Rembourres) ,,1,01/08/2018,,non,non
1820 - CDY - SUEZ RV IDF - VITRY ,Unite operationnelle,CDP - SUEZ RV IDF - VITRY,,CDP - SUEZ RV IDF - VITRY,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CDY - SUEZ RV NORD EST - NOYELLES GODAULT,Unite operationnelle,CDP - SUEZ RV NORD EST - NOYELLES GODAULT,,CDP - SUEZ RV NORD EST - NOYELLES GODAULT,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - BOIS B,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - BOIS B,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - CSR,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - CSR,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - DIB,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - FERRAILLES,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - FERRAILLES,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - FERRAILLES,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - NON DEA BOIS A,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Non DEA bois A,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - NON DEA DEEE,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - NON DEA DIB,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - PE,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,PE,,1,01/08/2018,,non,non
1820 - CERNAY ENVIRONNEMENT - PLASTIQUES EN MELANGE,Unite operationnelle,CDP - CERNAY ENVIRONNEMENT,,CDP - CERNAY ENVIRONNEMENT,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - BOIS B ,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - CDP - DIB,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - CSR,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - CSR,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - DIB,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - FERRAILLES,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - FERRAILLES,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - NON DEA DIB,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - DOUBS RECYCLAGE - NON DEA DIB,Unite operationnelle,CDP - DOUBS RECYCLAGE,,CDP - DOUBS RECYCLAGE,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EDIB - DIB,Unite operationnelle,CDP - EDIB,,CDP - EDIB,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - EDIB - PLASTIQUES EN MELANGE,Unite operationnelle,CDP - EDIB,,CDP - EDIB,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - EDIB - PLASTIQUES EN MELANGE,Unite operationnelle,CDP - EDIB,,CDP - EDIB,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - ENVIRONNEMENT MASSIF CENTRAL,Unite operationnelle,CDP - ENVIRONNEMENT MASSIF CENTRAL,,CDP - ENVIRONNEMENT MASSIF CENTRAL,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - ENVIRONNEMENT MASSIF CENTRAL,Unite operationnelle,CDP - ENVIRONNEMENT MASSIF CENTRAL,,CDP - ENVIRONNEMENT MASSIF CENTRAL,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - ENVIRONNEMENT MASSIF CENTRAL - BOIS B ,Unite operationnelle,CDP - ENVIRONNEMENT MASSIF CENTRAL,,CDP - ENVIRONNEMENT MASSIF CENTRAL,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - ENVIRONNEMENT MASSIF CENTRAL - DIB ,Unite operationnelle,CDP - ENVIRONNEMENT MASSIF CENTRAL,,CDP - ENVIRONNEMENT MASSIF CENTRAL,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - ENVIRONNEMENT MASSIF CENTRAL - NON DEA DIB ,Unite operationnelle,CDP - ENVIRONNEMENT MASSIF CENTRAL,,CDP - ENVIRONNEMENT MASSIF CENTRAL,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR - BOIS B,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - BOIS B,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - BOIS B,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - CSR,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - FERRAILLES,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - FERRAILLES,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA BOIS A,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA bois A,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA BOIS A,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA bois A,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA CARTON,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA Cartons,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE  - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - NON DEA DIB,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - EPUR MEDITERRANEE - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - EPUR MEDITERRANEE - GIGNAC,,CDP - EPUR MEDITERRANEE - GIGNAC,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - CSR,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - CSR,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - CSR,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - CSR,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - DIB,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - FERRAILLES,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - FERRAILLES,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER -NON DEA DEEE,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - NON DEA DIB,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - EPUR MONTPELLIER - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - EPUR MONTPELLIER,,CDP - EPUR MONTPELLIER,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - EXU - ESKA/DERICHBOURG (Autre non dea dangereux),Unite operationnelle,CDP - GARNIER ET FILS,,CDP - GARNIER ET FILS,Evacuation,Autre Non DEA Dangereux,,1,01/08/2018,,non,non
1820 - EXU - ESKA/DERICHEBOURG (autre non dea dangereux) ,Unite operationnelle,CDP - GARNIER ET FILS,,CDP - GARNIER ET FILS,Evacuation,Autre Non DEA Dangereux,,1,01/08/2018,,non,non
1820 - exu - lafarge (CSR),Unite operationnelle,CDP - GARNIER ET FILS,,CDP - GARNIER ET FILS,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - exu - verde sxm ( bois b) ,Unite operationnelle,CDP - VERDE SXM,,CDP - VERDE SXM,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - FERS CHOLET - BOIS B,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - FERS CHOLET - CSR,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - FERS CHOLET - DIB,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - FERS CHOLET - FERRAILLES ,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - FERS CHOLET - NON DEA BOIS A ,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Non DEA bois A,,1,01/08/2018,,non,non
1820 - FERS CHOLET - NON DEA DEEE,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Non DEA Cartons,,1,01/08/2018,,non,non
1820 - FERS CHOLET - NON DEA DEEE,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - FERS CHOLET - NON DEA DIB ,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - FERS CHOLET - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - FERS CHOLET - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - FERS - FERRAILLES,Unite operationnelle,CDP - FERS - BRANGEON RECYCLAGE VERN SUR SEICHE,,CDP - FERS - BRANGEON RECYCLAGE VERN SUR SEICHE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - FERS REZE - BOIS B ,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - FERS - REZE - CSR,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - FERS REZE - CSR,Unite operationnelle,CDP - FERS - CHOLET,,CDP - FERS - CHOLET,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - FERS REZE - DIB,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - FERS REZE - FERRAILLES,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - FERS REZE - NON DEA BOIS A,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Non DEA bois A,,1,01/08/2018,,non,non
1820 - FERS REZE - NON DEA CARTONS,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Non DEA Cartons,,1,01/08/2018,,non,non
1820 - FERS  REZE - NON DEA DEEE,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - FERS  REZE - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - FERS REZE - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - FERS - REZE,,CDP - FERS - REZE,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
1820 - FERS TIERCE,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Bois B,,1,01/08/2018,,non,non
1820 - FERS TIERCE - CSR,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,CSR,,1,01/08/2018,,non,non
1820 - FERS TIERCE - DIB,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,DIB,,1,01/08/2018,,non,non
1820 - FERS TIERCE - FERRAILLES,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Ferrailles,,1,01/08/2018,,non,non
1820 - FERS TIERCE - NON DEA BOIS A,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Non DEA bois A,,1,01/08/2018,,non,non
1820 - FERS TIERCE - NON DEA CARTONS,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Non DEA Cartons,,1,01/08/2018,,non,non
1820 - FERS TIERCE - NON DEA DEEE,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Non DEA DEEE,,1,01/08/2018,,non,non
1820 - FERS TIERCE - NON DEA DIB,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Non DEA DIB,,1,01/08/2018,,non,non
1820 - FERS TIERCE - PLASTIQUE EN MELANGE,Unite operationnelle,CDP - FERS - TIERCE,,CDP - FERS - TIERCE,Evacuation,Plastiques en melange,,1,01/08/2018,,non,non
